Date,DraftType,Overall,Pick,Player,Position,Last Pick,Draft length,league_id,Name,Lineup,Scoring,Teams,Copies,Decision?
2021-07-08,SDRAFT,1.0,1.01,"Mahomes, Patrick",QB,22.12,22.0,13557,Beez 10s Draft Only Best Ball Tourney #5,"QB: 1-2, RB: 1-5, WR: 1-7, TE: 1-4, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,1.0,
2021-07-08,,1.0,1.01,"McCaffrey, Christian",RB,16.08,16.0,98450,Mock  831,,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",,,
2021-07-08,SFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,16.12,16.0,66671,Masters Bronze Live Draft 140739,"QB: 1, RB: 1-3, WR: 1-3, TE: 1-3, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-07-08,,1.0,1.01,"McCaffrey, Christian",RB,16.12,16.0,94950,Mock  886,,"QB_pTD: 0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",,,
2021-07-08,,1.0,1.01,"McCaffrey, Christian",RB,16.12,16.0,92524,Mock  873,,"QB_pTD: 0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",,,
2021-07-08,SDRAFT,1.0,1.01,"Mahomes, Patrick",QB,25.12,25.0,71798,Hard Knocks IX,"QB: 1-2, RB: 2-4, WR: 3-5, TE: 1-3, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,1.0,
2021-07-08,SDRAFT,1.0,1.01,"Carson, Chris",RB,29.12,29.0,20763,CPR in Progress,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, PK: 1, DT+DE: 1-2, LB: 1-2, CB+S: 1-2, ","QB_pTD: 4.0, RB_PPR: 3.0, WR_PPR: 3.0, TE_PPR: 3.0",12.0,1.0,
2021-07-08,,1.0,1.01,"McCaffrey, Christian",RB,16.12,16.0,92615,Mock  883,,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",,,
2021-07-08,,1.0,1.01,"McCaffrey, Christian",RB,16.14,16.0,94187,Mock  870,,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",,,
2021-07-08,,1.0,1.01,"McCaffrey, Christian",RB,16.12,16.0,97247,Mock  878,,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",,,
2021-07-08,,1.0,1.01,"McCaffrey, Christian",RB,16.12,16.0,90662,Mock  895,,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",,,
2021-07-07,,1.0,1.01,"McCaffrey, Christian",RB,16.12,16.0,90504,Mock  860,,"QB_pTD: 0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",,,
2021-07-07,SDRAFT,1.0,1.01,"Mahomes, Patrick",QB,25.12,25.0,60943,Flex IDP Elite,"QB: 1-2, RB: 2-4, WR: 2-4, TE: 1-3, PK: 1, DT+DE: 1-2, LB: 2-3, CB+S: 2-3, ","QB_pTD: 0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-07-07,,1.0,1.01,"McCaffrey, Christian",RB,16.12,16.0,98881,Mock  876,,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",,,
2021-07-07,,1.0,1.01,"McCaffrey, Christian",RB,16.12,16.0,93661,Mock  859,,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",,,
2021-07-07,,1.0,1.01,"McCaffrey, Christian",RB,16.12,16.0,93920,Mock  867,,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",,,
2021-07-07,,1.0,1.01,"McCaffrey, Christian",RB,16.12,16.0,92277,Mock  869,,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",,,
2021-07-07,SAME,1.0,1.01,"Pitts, Kyle",TE,12.01,12.0,36612,Entertainment and Sports Football League,,"QB_pTD: 4.0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",,,
2021-07-07,SFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,20.1,20.0,25834,Masters Copper Best Ball #3 - 140733,"QB: 1, RB: 2-4, WR: 2-4, TE: 1-3, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",10.0,1.0,
2021-07-07,,1.0,1.01,"McCaffrey, Christian",RB,16.16,16.0,97109,Mock  849,,"QB_pTD: 0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",,,
2021-07-07,,1.0,1.01,"McCaffrey, Christian",RB,16.12,16.0,94714,Mock  871,,"QB_pTD: 0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",,,
2021-07-07,,1.0,1.01,"McCaffrey, Christian",RB,16.12,16.0,94901,Mock  863,,"QB_pTD: 0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",,,
2021-07-07,,1.0,1.01,"McCaffrey, Christian",RB,16.12,16.0,96242,Mock  874,,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",,,
2021-07-07,,1.0,1.01,"McCaffrey, Christian",RB,16.12,16.0,95247,Mock  872,,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",,,
2021-07-07,SDRAFT,1.0,1.01,"Mahomes, Patrick",QB,18.12,18.0,55301,TwoQbs Superflex Redraft Mock July 1,"QB: 1-2, RB: 2-4, WR: 3-5, TE: 1-3, ","QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",12.0,1.0,
2021-07-07,SFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,16.12,16.0,11823,Masters Bronze Live Draft 140738,"QB: 1, RB: 1-3, WR: 1-3, TE: 1-3, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-07-07,,1.0,1.01,"McCaffrey, Christian",RB,16.12,16.0,91239,Mock  877,,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",,,
2021-07-07,,1.0,1.01,"McCaffrey, Christian",RB,16.1,16.0,98473,Mock  858,,"QB_pTD: 0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",,,
2021-07-07,,1.0,1.01,"McCaffrey, Christian",RB,16.12,16.0,97095,Mock  875,,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",,,
2021-07-07,SDRAFT,1.0,1.01,"Mahomes, Patrick",QB,26.12,26.0,25235,KNOCKOUT BESTBALL REDRAFT,"QB: 1-2, RB: 3-6, WR: 3-6, TE: 1-5, Def: 1-2, ","QB_pTD: 4.25, RB_PPR: 0.85, WR_PPR: 0.75, TE_PPR: 1.75",12.0,1.0,
2021-07-07,,1.0,1.01,"McCaffrey, Christian",RB,16.12,16.0,98858,Mock  868,,"QB_pTD: 0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",,,
2021-07-07,SDRAFT,1.0,1.01,"Mahomes, Patrick",QB,28.12,28.0,46188,Big Biscuits 2.0,"QB: 1-2, RB: 2-4, WR: 2-4, TE: 1-3, DT+DE: 2-3, LB: 2-3, CB+S: 3-4, ","QB_pTD: Fail, RB_PPR: Fail, WR_PPR: Fail, TE_PPR: Fail",12.0,1.0,
2021-07-07,SFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,28.1,28.0,59200,Turk & Bud Best Ball League,"QB: 1-2, RB: 2-3, WR: 3-4, TE: 1-2, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",10.0,1.0,
2021-07-06,RANDOM,1.0,1.01,"McCaffrey, Christian",RB,23.12,23.0,64520,Miley Virus Early Best Ball League,"QB: 1, RB: 2-3, WR: 2-3, TE: 1-2, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-07-06,SAME,1.0,1.01,"Harris, Najee",RB,15.16,15.0,14604,Chi Dynasty League,"QB: 1, RB: 2-3, WR: 2-3, TE: 1-2, PK: 0-1, DE: 2, DT: 1, LB: 2, CB: 2, S: 1, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",16.0,1.0,
2021-07-06,SRANDOM,1.0,1.01,"McCaffrey, Christian",RB,16.12,16.0,60163,Pre-Draft 2021 Hokers ,"QB: 1, RB: 2-4, WR: 2-4, TE: 1-2, PK: 1, Def: 1, ","QB_pTD: 5.0, RB_PPR: 26.0, WR_PPR: 22.0, TE_PPR: 22.0",24.0,1.0,
2021-07-06,SFIRSTRANDOM,1.0,1.01,"Mahomes, Patrick",QB,30.12,30.0,49695,House of Reps II,"QB: 1-2, RB: 2-5, WR: 2-5, TE: 1-5, ","QB_pTD: 0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-07-06,SAME,1.0,1.01,"Harris, Najee",RB,10.16,10.0,47008,The Catalina Wine Mixer,"QB: 1, RB: 2-4, WR: 2-4, TE: 1-2, PK: 1, DT+DE: 2-4, LB: 2-4, CB+S: 2-4, ","QB_pTD: 0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.25",16.0,1.0,
2021-07-06,SDRAFT,1.0,1.01,"Mahomes, Patrick",QB,40.12,40.0,61881,Golden Gods 2021 Drafting Site,,"QB_pTD: Fail, RB_PPR: Fail, WR_PPR: Fail, TE_PPR: Fail",,,
2021-07-06,SDRAFT,1.0,1.01,"Cook, Dalvin",RB,20.12,20.0,50856,Draft Masters VI,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, Def: 1, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-07-06,SFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,20.1,20.0,58918,Masters Tin Best Ball #2 - 140715,"QB: 1, RB: 2-4, WR: 2-4, TE: 1-3, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",10.0,1.0,
2021-07-06,SDRAFT,1.0,1.01,"McCaffrey, Christian",RB,30.12,30.0,61934,Degenerates Of The Round Table,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, DT+DE: 2-4, LB: 2-4, CB+S: 2-4, ","QB_pTD: 8.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,1.0,
2021-07-06,SDRAFT,1.0,1.01,"Mahomes, Patrick",QB,16.1,16.0,38237,Leftovers League,"QB: 2, RB: 2-4, WR: 2-4, TE: 1-3, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",10.0,1.0,
2021-07-06,SDRAFT,1.0,1.01,"Mahomes, Patrick",QB,30.1,30.0,74071,Dynasty League,"QB: 2, RB: 2-6, WR: 3-7, TE: 1-5, DT+DE: 1, LB: 1, CB+S: 1, ","QB_pTD: 6.0, RB_PPR: 2.0, WR_PPR: 2.0, TE_PPR: 2.0",10.0,1.0,
2021-07-06,SDRAFT,1.0,1.01,"McCaffrey, Christian",RB,28.12,28.0,66667,DataForce: COPPER 132 (IDP),"QB: 1, RB: 2, WR: 3, TE: 1, PK: 1, DT+DE: 2, LB: 3, CB+S: 3, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-07-06,SFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,16.12,16.0,35999,Masters Bronze Live Draft 140734,"QB: 1, RB: 1-3, WR: 1-3, TE: 1-3, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-07-05,SAME,1.0,1.01,"Jones, Mac",QB,10.12,10.0,18892,NEXT LEVEL SHIT,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, DE: 2, DT: 1, LB: 4, CB: 2, S: 2, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",12.0,1.0,
2021-07-05,,1.0,1.01,"McCaffrey, Christian",RB,16.12,16.0,91434,Mock  842,,"QB_pTD: 0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",,,
2021-07-05,,1.0,1.01,"McCaffrey, Christian",RB,16.12,16.0,95159,Mock  826,,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",,,
2021-07-05,,1.0,1.01,"McCaffrey, Christian",RB,16.1,16.0,98669,Mock  846,,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",,,
2021-07-05,SFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,25.1,25.0,67733,Independence Day League,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",10.0,1.0,
2021-07-05,3RDROUNDFIRSTRANDOM,1.0,1.01,"Mahomes, Patrick",QB,22.12,22.0,17314,#SFB11 Conference 17,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",96.0,1.0,
2021-07-05,3RDROUNDFIRSTRANDOM,1.0,1.01,"Mahomes, Patrick",QB,22.12,22.0,17314,#SFB11 Conference 17,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",96.0,1.0,
2021-07-05,3RDROUNDFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,22.12,22.0,17314,#SFB11 Conference 17,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",96.0,1.0,
2021-07-05,3RDROUNDFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,22.12,22.0,17314,#SFB11 Conference 17,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",96.0,1.0,
2021-07-05,3RDROUNDFIRSTRANDOM,1.0,1.01,"Kelce, Travis",TE,22.12,22.0,17314,#SFB11 Conference 17,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",96.0,1.0,
2021-07-05,3RDROUNDFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,22.12,22.0,17314,#SFB11 Conference 17,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",96.0,1.0,
2021-07-05,3RDROUNDFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,22.12,22.0,17314,#SFB11 Conference 17,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",96.0,1.0,
2021-07-05,3RDROUNDFIRSTRANDOM,1.0,1.01,"Mahomes, Patrick",QB,22.12,22.0,17314,#SFB11 Conference 17,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",96.0,1.0,
2021-07-05,3RDROUNDFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,22.12,22.0,55253,#SFB11 Satellite Conference 17,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",96.0,1.0,
2021-07-05,3RDROUNDFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,22.12,22.0,55253,#SFB11 Satellite Conference 17,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",96.0,1.0,
2021-07-05,3RDROUNDFIRSTRANDOM,1.0,1.01,"Mahomes, Patrick",QB,22.12,22.0,55253,#SFB11 Satellite Conference 17,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",96.0,1.0,
2021-07-05,3RDROUNDFIRSTRANDOM,1.0,1.01,"Mahomes, Patrick",QB,22.12,22.0,55253,#SFB11 Satellite Conference 17,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",96.0,1.0,
2021-07-05,3RDROUNDFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,22.12,22.0,55253,#SFB11 Satellite Conference 17,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",96.0,1.0,
2021-07-05,3RDROUNDFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,22.12,22.0,55253,#SFB11 Satellite Conference 17,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",96.0,1.0,
2021-07-05,3RDROUNDFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,22.12,22.0,55253,#SFB11 Satellite Conference 17,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",96.0,1.0,
2021-07-05,3RDROUNDFIRSTRANDOM,1.0,1.01,"Henry, Derrick",RB,22.12,22.0,55253,#SFB11 Satellite Conference 17,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",96.0,1.0,
2021-07-05,3RDROUNDFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,22.12,22.0,39289,#SFB11 Satellite Conference 02,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",96.0,1.0,
2021-07-05,3RDROUNDFIRSTRANDOM,1.0,1.01,"Kelce, Travis",TE,22.12,22.0,39289,#SFB11 Satellite Conference 02,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",96.0,1.0,
2021-07-05,3RDROUNDFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,22.12,22.0,39289,#SFB11 Satellite Conference 02,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",96.0,1.0,
2021-07-05,3RDROUNDFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,22.12,22.0,39289,#SFB11 Satellite Conference 02,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",96.0,1.0,
2021-07-05,3RDROUNDFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,22.12,22.0,39289,#SFB11 Satellite Conference 02,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",96.0,1.0,
2021-07-05,3RDROUNDFIRSTRANDOM,1.0,1.01,"Kelce, Travis",TE,22.12,22.0,39289,#SFB11 Satellite Conference 02,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",96.0,1.0,
2021-07-05,3RDROUNDFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,22.12,22.0,39289,#SFB11 Satellite Conference 02,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",96.0,1.0,
2021-07-05,3RDROUNDFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,22.12,22.0,39289,#SFB11 Satellite Conference 02,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",96.0,1.0,
2021-07-05,3RDROUNDFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,22.12,22.0,13279,#SFB11 Conference 9,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",96.0,1.0,
2021-07-05,3RDROUNDFIRSTRANDOM,1.0,1.01,"Mahomes, Patrick",QB,22.12,22.0,13279,#SFB11 Conference 9,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",96.0,1.0,
2021-07-05,3RDROUNDFIRSTRANDOM,1.0,1.01,"Mahomes, Patrick",QB,22.12,22.0,13279,#SFB11 Conference 9,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",96.0,1.0,
2021-07-05,3RDROUNDFIRSTRANDOM,1.0,1.01,"Mahomes, Patrick",QB,22.12,22.0,13279,#SFB11 Conference 9,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",96.0,1.0,
2021-07-05,3RDROUNDFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,22.12,22.0,13279,#SFB11 Conference 9,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",96.0,1.0,
2021-07-05,3RDROUNDFIRSTRANDOM,1.0,1.01,"Kelce, Travis",TE,22.12,22.0,13279,#SFB11 Conference 9,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",96.0,1.0,
2021-07-05,3RDROUNDFIRSTRANDOM,1.0,1.01,"Mahomes, Patrick",QB,22.12,22.0,13279,#SFB11 Conference 9,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",96.0,1.0,
2021-07-05,3RDROUNDFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,22.12,22.0,13279,#SFB11 Conference 9,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",96.0,1.0,
2021-07-05,3RDROUNDFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,22.12,22.0,44571,#SFB11 Satellite Conference 14,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",96.0,1.0,
2021-07-05,3RDROUNDFIRSTRANDOM,1.0,1.01,"Mahomes, Patrick",QB,22.12,22.0,44571,#SFB11 Satellite Conference 14,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",96.0,1.0,
2021-07-05,3RDROUNDFIRSTRANDOM,1.0,1.01,"Mahomes, Patrick",QB,22.12,22.0,44571,#SFB11 Satellite Conference 14,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",96.0,1.0,
2021-07-05,3RDROUNDFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,22.12,22.0,44571,#SFB11 Satellite Conference 14,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",96.0,1.0,
2021-07-05,3RDROUNDFIRSTRANDOM,1.0,1.01,"Mahomes, Patrick",QB,22.12,22.0,44571,#SFB11 Satellite Conference 14,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",96.0,1.0,
2021-07-05,3RDROUNDFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,22.12,22.0,44571,#SFB11 Satellite Conference 14,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",96.0,1.0,
2021-07-05,3RDROUNDFIRSTRANDOM,1.0,1.01,"Mahomes, Patrick",QB,22.12,22.0,44571,#SFB11 Satellite Conference 14,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",96.0,1.0,
2021-07-05,3RDROUNDFIRSTRANDOM,1.0,1.01,"Mahomes, Patrick",QB,22.12,22.0,44571,#SFB11 Satellite Conference 14,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",96.0,1.0,
2021-07-05,3RDROUNDFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,22.12,22.0,59360,#SFB11 Satellite Conference 21,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",96.0,1.0,
